           1   19.4046211702499        1243.63611839740     
           2   9.20467985910048        521.406733004549     
           3   6.15894147866264        298.887678220291     
           4   6.00000987200184        289.830681297319     
           5   3.28370846739915        100.687229941331     
           6   9.05351852961203        509.552846803066     
           7   7.53172017996079        401.056828219510     
           8   1.94520953709715        4.40726016787488     
           9   2.02486807100125        4.83313456951705     
          10   1.87246472946718        4.10016179275542     
          11   1.91865045354943        4.27022286379764     
          12   1.88130408335095        4.19568998378530     
          13   1.76801654772597        3.58911007178025     
          14   1.90203819168728        4.39322064797049     
          15   1.98491703985223        4.83173152967160     
          16   1.98719274893665        4.97406954662695     
          17   2.00700574934239        4.93319809454970     
          18   1.88615508738603        4.25485335710566     
          19   1.90064357437599        4.47898129864813     
          20   1.87770727431745        4.19169591478976     
          21   1.87328022892909        4.24304541589701     
          22   2.00789158548487        4.89460500325128     
          23   1.93018955901256        4.57106819149551     
          24   2.12140178496242        5.44939403534027     
          25   2.03579352210798        5.15854943060268     
          26   1.96967254966499        4.85003735188709     
          27   1.98222164129883        4.86442987635794     
          28   1.90156379385158        4.41197517841547     
          29   2.00863552258871        5.01349538048219     
          30   1.94186610199306        4.57125376347637     
          31   1.89556283169143        4.11651436405270     
          32   1.95828644115062        4.80329567026350     
          33   1.84617351181716        4.04138336037487     
          34   1.97121833048979        4.74789563382881     
          35   1.89105446725962        4.11438758589212     
          36   1.99054970917181        4.73075404220988     
          37   1.94346527479334        4.41037939454032     
          38   1.87124062301822        4.10001326703718     
          39   1.96262472261699        4.62442761673055     
          40   1.96200766749186        4.65490659533726     
          41   1.97281548966649        4.57851813037656     
          42   1.90044125067033        4.34499473643310     
          43   1.90046933056485        4.36533327278154     
          44   1.81688673156920        3.94361096240922     
          45   1.88330732052148        4.33102496261329     
          46   1.96222293378418        4.80134145106285     
          47   1.95961429197244        4.67273057760172     
          48   1.83706866806987        4.11304197721010     
          49   1.90901791266333        4.32797539848623     
          50   2.05118535575312        5.08766758536975     
          51   2.03438270080387        5.00336882715831     
          52   1.83555139111324        4.05693948274054     
          53   1.86679689417258        4.21324808321438     
          54   1.91621901363710        4.44050224194824     
          55   1.81791937717663        3.92300441710674     
          56   1.80704288412966        3.83016066259818     
          57   1.81614808219532        3.96800671627325     
          58   1.84225183483369        3.98460279351637     
          59   1.78774724876270        3.79478759076668     
          60   1.85363587980004        4.16870244840101     
          61   1.91772491775656        4.49020540129700     
          62   1.80242949968911        3.85457152989750     
          63   1.85194307013498        4.01733835942710     
          64   1.79775416958589        3.78749688561881     
          65   1.78807538891189        3.76816528009703     
          66   1.82861559187001        4.03548912808602     
          67   1.70151858107625        3.44860453130714     
          68   1.64616356206630        3.08815012246041     
          69   1.67499822877481        3.19740041395694     
          70   1.68336286150537        3.32566149792995     
          71   1.71989300818970        3.52908356529449     
          72   1.85274713962265        4.04561046499617     
          73   1.77973087247640        3.69245003616833     
          74   1.81802816265409        3.85592031402281     
          75   1.78027342186814        3.67715735003054     
          76   1.59641025481073        2.90868636027686     
          77   1.70579692596550        3.41598819771694     
          78   1.71008126405071        3.44488159785202     
          79   1.80626912064600        3.91552575453059     
          80   1.75435414325722        3.60647013782823     
          81   1.92497126419261        4.37333262086624     
          82   1.91735761514398        4.25095201948272     
          83   1.75157153293078        3.64377042801261     
          84   1.82262120570953        3.82970868965440     
          85   1.96146053553687        4.56871540643475     
          86   1.93927017796718        4.50761314164544     
          87   1.93483330791689        4.49373324881926     
          88   1.90012788572501        4.32150488461881     
          89   1.88902425941404        4.30678060274903     
          90   1.89565293192076        4.31651872338629     
          91   2.00492516829866        5.11969639466818     
          92   1.77865562329521        3.81843077331034     
          93   1.85216371814125        4.15330721744321     
          94   1.96512210420758        4.62891111317739     
          95   2.14269286073867        15.6001537033726     
          96   6.78796201258025        342.514228726875     
          97   7.98824356285526        433.093946012269     
          98   5.21976892662021        249.573586665747     
          99   7.26842999536898        400.969424324427     
         100   7.24762229436682        397.556756906291     
         101   20.3672687955863        1311.64694665519     
